Symbol,Date,Adj Close
MSFT,9/3/14,40.380741
AAPL,7/5/13,53.36079
AAPL,5/3/12,72.813034
MSFT,1/9/13,22.798758
AAPL,2/18/15,119.545914
MSFT,6/25/18,96.817825
IBM,11/10/09,95.145912
MSFT,3/24/11,21.001404
AAPL,8/20/15,105.533798
MSFT,3/29/11,20.741016
MSFT,5/14/18,96.047272
IBM,12/18/09,95.895653
MSFT,5/18/12,24.626402
AAPL,12/28/16,112.296501
IBM,2/3/17,158.186752
AAPL,10/8/15,102.582787
MSFT,2/1/11,22.641428
MSFT,8/4/10,20.576416
MSFT,11/4/10,21.819784
MSFT,7/8/09,17.698528
AAPL,3/28/18,163.353928
IBM,10/5/12,165.653305
AAPL,6/12/13,55.248901
MSFT,11/18/15,49.995316
MSFT,7/27/18,105.959373
IBM,8/27/13,146.390564
IBM,4/10/17,155.247986
AAPL,12/11/12,68.355003
MSFT,11/13/17,81.438972
MSFT,11/3/14,42.608147
IBM,2/20/15,135.949066
IBM,4/3/17,158.240509
IBM,4/1/13,168.498764
IBM,5/18/16,130.246368
AAPL,12/14/15,105.825577
AAPL,8/2/17,152.414627
AAPL,5/21/10,30.325617
MSFT,12/27/17,83.583817
AAPL,2/24/17,132.005615
MSFT,6/13/18,99.23851
AAPL,1/17/14,69.978973
MSFT,2/17/16,49.017113
AAPL,9/20/16,108.670494
IBM,10/29/15,119.533211
AAPL,9/19/14,92.992592
MSFT,1/14/10,24.532942
AAPL,1/8/16,91.22377
IBM,12/16/10,110.44429
AAPL,7/10/15,114.971863
MSFT,5/20/09,15.988291
IBM,1/20/15,129.474899
IBM,4/2/09,74.50972
MSFT,8/19/15,42.983849
IBM,2/19/09,65.722549
MSFT,10/19/09,20.795944
AAPL,3/25/14,70.960335
IBM,2/21/18,145.308517
AAPL,12/30/15,100.970871
AAPL,10/27/14,96.815079
IBM,12/10/18,118.329353
AAPL,8/17/18,215.06929
MSFT,12/2/13,33.825386
IBM,5/9/12,157.617645
MSFT,9/20/12,26.635849
IBM,4/13/12,158.184662
IBM,9/10/15,124.338341
MSFT,12/30/10,22.528179
MSFT,6/16/14,37.041805
IBM,5/31/18,134.849854
IBM,3/20/12,159.315674
IBM,3/7/17,163.572601
IBM,5/8/09,75.396637
IBM,12/9/14,134.457611
IBM,4/13/16,131.148712
MSFT,1/16/14,32.453022
MSFT,10/15/18,106.288116
IBM,12/30/11,142.870728
IBM,3/6/12,153.863495
MSFT,5/30/17,67.958176
MSFT,7/24/12,24.525442
AAPL,10/15/10,39.388767
AAPL,11/2/10,38.715477
IBM,8/4/16,142.807755
AAPL,9/23/16,107.847618
MSFT,5/22/13,30.00663
MSFT,5/6/11,21.05022
IBM,10/26/15,122.178146
MSFT,8/10/11,19.820423
IBM,10/1/10,103.178062
AAPL,6/1/16,93.704742
MSFT,12/16/09,23.851467
MSFT,10/20/17,76.47094
AAPL,11/18/15,110.351044
AAPL,4/6/17,138.767197
AAPL,6/4/15,120.642128
MSFT,1/30/09,13.239674
AAPL,8/8/14,87.263443
AAPL,9/9/14,90.256966
IBM,6/14/12,152.816193
MSFT,9/14/12,26.432589
MSFT,4/22/09,14.640109
IBM,2/12/14,145.959137
MSFT,3/2/10,22.657377
MSFT,12/16/11,21.590439
AAPL,1/20/12,52.599285
MSFT,2/23/17,62.014332
MSFT,2/17/15,39.668488
IBM,1/29/18,155.89209
IBM,5/25/16,134.09166
IBM,12/18/13,143.922943
AAPL,3/10/10,28.13805
AAPL,12/13/10,40.256039
AAPL,7/30/15,114.123199
MSFT,5/18/18,94.820259
AAPL,4/17/15,115.858849
MSFT,11/21/16,58.053997
MSFT,1/5/11,22.649515
IBM,7/24/18,139.688065
MSFT,9/14/10,20.123405
AAPL,2/5/13,57.806129
IBM,5/22/14,151.239853
AAPL,3/4/14,69.170021
IBM,7/20/12,150.740509
AAPL,10/12/17,151.903107
IBM,10/22/18,125.416473
AAPL,1/2/18,168.33905
AAPL,8/13/14,89.566154
MSFT,4/17/14,35.461689
IBM,5/18/11,131.325989
IBM,6/26/09,78.509361
IBM,5/9/13,162.003021
AAPL,8/26/14,92.928085
MSFT,2/14/17,61.966351
IBM,12/3/12,149.700165
AAPL,8/14/15,108.634697
MSFT,12/27/10,22.706135
AAPL,3/20/13,57.411533
IBM,11/26/14,133.59964
MSFT,6/30/14,37.220306
MSFT,3/10/09,12.847123
MSFT,12/24/14,43.509563
AAPL,10/4/12,83.806305
MSFT,12/18/18,103.146057
IBM,3/3/09,64.865295
AAPL,6/26/12,71.587852
AAPL,11/22/16,107.526115
IBM,10/22/15,122.543846
AAPL,5/19/17,148.457306
AAPL,11/26/10,39.421299
MSFT,3/10/10,23.063396
MSFT,7/17/18,104.257019
AAPL,12/27/11,50.876015
MSFT,6/28/13,29.945938
IBM,12/12/13,139.630249
AAPL,10/16/09,23.533897
IBM,1/7/13,152.591736
IBM,8/30/17,131.918716
AAPL,7/7/17,139.84433
MSFT,9/30/11,20.514225
IBM,3/27/09,69.580345
IBM,9/14/09,88.727554
MSFT,12/24/15,51.68504
AAPL,9/25/09,22.823061
MSFT,6/19/12,25.829544
IBM,1/6/16,116.036041
IBM,3/6/18,146.969589
AAPL,5/4/12,70.739319
AAPL,8/30/18,222.433319
AAPL,7/23/13,53.561493
IBM,9/17/15,125.988243
IBM,8/16/11,132.516953
AAPL,6/1/18,187.387604
AAPL,11/2/12,72.494728
IBM,4/23/18,137.663666
IBM,11/10/15,116.293556
AAPL,1/11/16,92.700867
MSFT,5/31/18,97.260628
MSFT,8/13/18,106.480911
MSFT,4/2/15,36.673775
AAPL,3/22/11,42.700161
MSFT,7/8/15,40.530941
AAPL,3/28/11,43.85651
IBM,12/31/18,111.04184
IBM,2/27/15,134.528519
IBM,8/3/16,142.029846
AAPL,6/8/17,150.329269
AAPL,5/11/09,16.215302
IBM,11/6/14,133.195404
MSFT,11/28/11,20.652086
AAPL,4/11/11,41.398624
IBM,9/22/14,158.221985
AAPL,12/11/14,103.257141
MSFT,5/5/14,34.947632
MSFT,7/31/18,104.384949
IBM,12/6/12,149.873962
IBM,2/14/13,158.398972
AAPL,7/2/10,30.903803
AAPL,8/31/15,105.636848
MSFT,9/28/10,19.842016
MSFT,12/1/16,56.470524
AAPL,12/14/12,64.365257
AAPL,10/29/09,24.572613
AAPL,2/14/14,70.830132
MSFT,3/19/18,91.011223
MSFT,9/21/17,72.007454
IBM,7/28/16,142.648651
MSFT,11/11/09,22.97337
MSFT,3/24/15,39.049515
IBM,5/21/10,94.93354
AAPL,2/23/10,24.661467
AAPL,8/17/10,31.533298
IBM,4/3/18,141.429459
MSFT,9/19/11,22.426352
AAPL,12/20/17,170.381485
AAPL,1/15/10,25.771528
MSFT,11/29/17,81.272614
AAPL,11/28/18,179.476135
MSFT,11/12/13,32.619102
IBM,12/23/10,111.468163
IBM,2/13/09,69.351265
IBM,1/15/15,127.511566
IBM,11/23/12,152.868317
MSFT,7/2/13,29.425743
IBM,10/6/14,154.887253
AAPL,10/20/14,91.887299
MSFT,6/16/10,21.048244
MSFT,9/27/12,25.543312
IBM,12/30/15,119.61573
AAPL,11/8/18,206.803253
AAPL,9/25/17,146.596222
MSFT,5/5/11,20.985126
IBM,7/2/18,133.466141
MSFT,4/3/17,62.906837
IBM,10/17/16,137.995987
AAPL,10/1/18,224.637604
MSFT,3/7/14,33.59156
IBM,7/22/15,135.24971
MSFT,6/13/12,24.508614
AAPL,8/31/18,225.003342
AAPL,3/31/16,103.098488
AAPL,10/1/12,82.874992
IBM,7/1/16,134.67511
MSFT,4/17/13,24.821358
AAPL,10/1/10,35.356525
IBM,3/15/10,96.264336
IBM,12/6/10,110.780472
IBM,3/17/16,127.515091
MSFT,6/30/15,40.44849
AAPL,9/11/09,21.545309
MSFT,5/4/17,66.035378
MSFT,5/13/16,47.764099
MSFT,9/13/17,72.977783
AAPL,3/14/13,54.925003
IBM,12/23/13,146.765976
IBM,3/15/11,121.981255
MSFT,4/21/10,24.942221
IBM,12/17/14,125.333679
MSFT,9/16/11,22.35218
AAPL,12/6/17,165.163025
IBM,10/17/17,135.601624
IBM,8/22/13,148.353226
AAPL,6/13/18,187.840683
AAPL,7/13/16,92.191536
AAPL,3/20/17,136.642136
IBM,4/3/12,163.41066
AAPL,11/7/16,106.189255
MSFT,4/25/13,27.498928
IBM,10/26/16,135.356766
AAPL,12/31/14,102.110046
IBM,11/20/18,114.490219
MSFT,10/31/13,30.916555
MSFT,7/25/12,24.256212
IBM,1/12/11,113.920769
MSFT,12/21/10,22.706135
IBM,8/7/09,89.063408
AAPL,3/29/16,101.859291
MSFT,4/28/11,21.733721
MSFT,7/15/10,20.400482
AAPL,1/23/14,71.98645
AAPL,6/4/18,188.953751
IBM,4/8/13,166.070999
MSFT,1/19/18,87.767395
IBM,10/8/09,91.272629
AAPL,11/23/09,25.765263
IBM,7/14/10,98.945244
MSFT,5/26/17,67.523842
IBM,12/4/09,95.400841
MSFT,2/7/13,23.294014
IBM,9/12/12,160.288589
MSFT,8/10/12,25.593964
IBM,8/11/10,98.75853
MSFT,2/24/16,48.025921
MSFT,12/3/15,50.320263
AAPL,6/25/14,82.817154
IBM,7/11/16,137.309418
AAPL,1/31/18,163.618988
IBM,6/29/11,131.40303
AAPL,7/11/12,75.642616
MSFT,10/3/14,41.395657
MSFT,7/8/10,19.520805
IBM,9/13/10,98.591202
AAPL,4/17/12,76.302109
MSFT,3/5/09,11.903857
IBM,2/22/16,116.007172
IBM,7/25/16,143.780151
AAPL,4/8/13,54.126198
IBM,9/6/12,156.615112
MSFT,10/17/18,109.360199
IBM,2/24/17,164.452225
IBM,1/17/14,153.096344
AAPL,9/30/09,23.195999
IBM,10/4/13,147.480072
MSFT,10/25/13,31.195946
AAPL,2/28/17,132.324371
MSFT,9/24/12,26.068411
AAPL,4/5/11,42.411064
AAPL,2/9/16,89.855255
IBM,1/9/17,150.836121
MSFT,10/8/10,19.753576
IBM,12/14/15,116.688423
AAPL,1/30/09,11.2795
MSFT,6/25/10,19.616772
AAPL,3/22/16,100.951187
MSFT,5/26/11,20.205364
IBM,5/18/09,77.692215
IBM,12/11/14,132.873703
MSFT,3/14/16,49.718426
MSFT,6/28/12,25.164873
AAPL,11/11/13,67.180687
IBM,3/12/14,150.801697
MSFT,6/2/14,36.40807
AAPL,3/8/12,67.828445
IBM,5/14/18,137.703171
MSFT,6/6/12,24.69371
MSFT,10/8/14,42.015377
AAPL,3/2/09,11.005427
IBM,8/23/10,96.20266
MSFT,6/17/14,37.202457
AAPL,4/23/12,71.546547
MSFT,1/18/18,87.864922
MSFT,6/28/16,46.553913
MSFT,2/1/16,50.793755
IBM,11/27/15,118.860306
MSFT,2/13/15,39.650276
MSFT,10/28/11,22.236794
MSFT,6/20/13,29.035603
MSFT,8/9/16,54.802544
IBM,9/2/15,123.360321
MSFT,3/2/18,91.167999
IBM,5/19/11,131.441544
MSFT,5/9/17,66.256119
AAPL,7/5/12,76.332169
AAPL,11/14/18,185.288742
MSFT,2/22/11,21.636082
MSFT,5/21/18,96.040443
MSFT,4/24/18,91.236572
IBM,10/3/17,135.8237
IBM,2/1/17,156.810181
AAPL,6/22/11,40.373688
MSFT,7/12/16,50.103844
MSFT,4/20/18,93.078545
IBM,3/2/09,65.811249
AAPL,7/23/15,116.725174
AAPL,4/3/17,138.805832
MSFT,4/5/12,26.346571
IBM,4/7/16,128.564438
AAPL,12/21/12,65.569786
AAPL,8/15/16,104.756958
MSFT,2/18/09,14.125596
IBM,12/23/15,118.928963
MSFT,5/14/12,25.644444
IBM,3/16/09,67.414986
IBM,2/8/13,160.009521
IBM,1/6/17,152.527573
IBM,10/9/12,163.608124
MSFT,9/11/13,28.585369
MSFT,6/29/18,97.034309
AAPL,4/21/10,32.440613
AAPL,12/4/15,111.988083
MSFT,3/9/09,11.810308
AAPL,11/30/15,111.301277
AAPL,10/2/14,92.016235
AAPL,5/26/16,95.560585
IBM,8/29/12,153.452911
IBM,12/6/18,121.045082
MSFT,6/1/09,16.788494
IBM,1/23/14,147.168701
IBM,7/28/11,140.079056
AAPL,3/7/11,44.472237
IBM,4/20/17,147.177277
IBM,6/14/18,138.562012
IBM,7/3/13,154.039993
MSFT,7/6/15,40.668369
IBM,8/21/18,140.801743
AAPL,6/23/16,91.458733
MSFT,8/16/18,106.327629
MSFT,9/5/12,25.738106
MSFT,2/2/12,24.870535
AAPL,4/10/18,169.996826
MSFT,10/17/12,25.060562
IBM,2/26/15,133.639603
AAPL,7/20/15,123.169502
IBM,5/6/09,77.721924
MSFT,8/20/15,42.107746
AAPL,3/21/13,57.494091
AAPL,1/23/18,173.010254
AAPL,1/29/16,91.581261
IBM,1/10/18,153.443436
IBM,9/20/17,134.990891
IBM,11/15/12,146.83226
IBM,10/26/17,142.134644
AAPL,10/29/10,37.666733
IBM,4/29/10,98.244873
AAPL,5/29/15,121.500092
IBM,5/5/09,78.227066
IBM,12/26/18,108.814552
MSFT,7/31/17,70.168427
IBM,11/1/18,112.693481
MSFT,4/10/15,37.975422
AAPL,9/25/13,61.962711
MSFT,3/1/16,49.166725
MSFT,6/19/09,18.883125
IBM,5/1/18,136.851974
AAPL,4/28/11,43.394714
AAPL,1/15/16,91.383713
AAPL,7/8/09,17.172668
IBM,8/6/13,152.238525
MSFT,9/24/15,40.493896
AAPL,5/24/13,56.905651
MSFT,5/22/15,42.967941
AAPL,11/15/18,189.861435
MSFT,2/14/14,33.095219
AAPL,1/23/09,11.05799
IBM,1/6/11,113.584595
AAPL,9/22/14,93.084694
MSFT,9/16/14,41.997414
IBM,12/3/13,141.812881
MSFT,7/7/11,21.925327
IBM,4/12/11,125.225983
AAPL,3/28/14,69.901772
AAPL,6/16/09,17.063799
MSFT,5/7/15,42.508442
AAPL,2/6/15,110.453644
MSFT,4/17/15,37.884396
IBM,10/4/16,139.502838
AAPL,11/13/17,170.010132
MSFT,6/13/11,19.689381
AAPL,7/25/17,148.146942
MSFT,7/21/11,22.195599
IBM,4/17/13,166.348694
MSFT,8/5/11,21.032585
AAPL,10/14/10,37.833187
IBM,5/1/12,162.240662
IBM,11/11/10,111.116676
IBM,9/8/11,127.881508
IBM,4/21/16,129.474976
IBM,7/26/17,133.103394
MSFT,12/18/09,24.057493
AAPL,5/11/11,43.454796
MSFT,10/12/10,19.962612
AAPL,9/17/18,215.365845
MSFT,6/23/17,68.730309
AAPL,11/9/10,39.556469
MSFT,1/11/13,22.909767
MSFT,10/11/10,19.769651
IBM,8/5/10,99.785469
IBM,4/11/16,129.431625
MSFT,6/1/10,20.70437
IBM,2/23/18,146.780838
AAPL,10/8/18,221.187866
AAPL,6/22/16,90.935295
IBM,6/15/15,140.234589
MSFT,12/3/13,33.702232
IBM,12/9/09,96.255493
AAPL,2/13/12,62.89888
MSFT,1/26/11,23.280468
MSFT,7/27/16,52.909874
AAPL,2/1/11,43.179466
AAPL,1/2/14,71.591667
AAPL,11/7/17,170.219101
MSFT,3/29/18,89.423996
IBM,4/28/17,145.354553
IBM,7/29/15,135.873871
MSFT,5/27/15,43.618412
AAPL,11/27/15,110.840263
MSFT,2/12/14,32.963261
MSFT,6/3/10,21.480083
IBM,7/22/09,85.856636
MSFT,10/2/14,41.099262
MSFT,12/28/10,22.657608
AAPL,10/28/10,38.199867
MSFT,12/5/14,43.762627
IBM,3/3/14,149.214523
AAPL,3/26/09,13.749902
MSFT,6/24/13,29.235001
MSFT,7/11/13,30.942978
IBM,11/19/12,150.387527
MSFT,2/22/13,23.900135
MSFT,3/17/16,51.111691
AAPL,7/1/09,17.87475
AAPL,7/29/11,48.867397
MSFT,3/10/14,33.520653
MSFT,6/8/12,24.946121
IBM,7/11/13,153.681259
AAPL,6/17/10,34.023716
AAPL,5/12/14,77.620483
MSFT,7/11/16,49.520035
IBM,2/6/14,141.448456
MSFT,12/21/09,24.184286
IBM,6/7/13,164.482025
MSFT,7/16/18,103.233643
AAPL,11/6/18,201.418655
MSFT,9/30/14,41.638149
IBM,10/12/15,128.539627
IBM,2/22/13,159.541473
IBM,8/14/09,88.49617
IBM,3/20/14,152.162186
MSFT,12/5/17,79.56601
IBM,11/16/09,96.120552
MSFT,11/13/13,33.317585
IBM,3/18/16,127.558449
MSFT,1/3/12,22.229851
AAPL,10/21/10,38.735504
MSFT,6/21/17,67.823059
MSFT,9/25/14,41.350746
IBM,2/15/13,159.454147
MSFT,12/31/13,32.910477
IBM,7/14/15,142.216736
MSFT,1/7/09,15.105616
MSFT,3/29/10,23.556986
MSFT,1/13/15,41.900768
IBM,1/8/15,130.687607
AAPL,1/5/09,11.836406
AAPL,3/3/14,68.716904
IBM,10/10/17,137.415314
MSFT,9/28/11,21.082911
MSFT,2/26/14,33.210438
IBM,10/21/11,140.557449
AAPL,7/25/18,191.898926
IBM,7/30/18,138.838776
AAPL,4/4/13,54.317955
IBM,10/27/10,107.582375
AAPL,9/22/10,36.011047
MSFT,6/18/18,99.24836
AAPL,12/6/10,40.065819
MSFT,9/7/16,54.632462
MSFT,3/21/18,90.60952
IBM,4/7/09,72.979919
IBM,2/7/11,125.931763
AAPL,10/9/09,23.836748
AAPL,5/31/16,95.037117
MSFT,10/17/14,39.186207
AAPL,2/3/15,109.760429
MSFT,5/6/14,34.619694
AAPL,6/21/16,91.277893
MSFT,3/29/12,26.848095
IBM,9/29/09,88.675316
IBM,7/11/14,153.129562
IBM,11/11/11,145.590118
AAPL,1/11/11,42.755222
MSFT,12/18/12,23.533106
AAPL,3/14/14,68.317177
AAPL,7/9/13,53.991016
AAPL,9/6/18,220.525604
AAPL,6/17/11,40.079582
IBM,4/12/10,96.663414
IBM,7/22/16,143.267441
AAPL,4/19/11,42.282173
AAPL,6/4/12,70.619179
MSFT,11/9/10,21.667025
AAPL,2/10/09,12.243133
AAPL,11/6/09,24.321072
IBM,3/21/12,159.658859
AAPL,1/18/11,42.631332
IBM,2/24/09,63.852802
IBM,9/11/15,125.333405
IBM,6/8/10,93.646767
IBM,6/14/16,133.53476
MSFT,4/16/15,38.375938
AAPL,12/24/13,73.473579
IBM,1/15/14,151.203705
IBM,1/24/18,154.555603
IBM,6/22/16,135.179001
AAPL,9/8/11,48.073971
IBM,10/28/10,107.179214
AAPL,1/3/18,168.309738
AAPL,1/10/11,42.856586
AAPL,12/26/14,105.44957
IBM,8/1/16,142.719391
MSFT,6/1/16,49.764847
AAPL,7/24/12,75.203339
IBM,3/26/12,162.061295
IBM,3/19/12,160.462265
IBM,3/5/14,151.546753
MSFT,10/21/11,22.385143
AAPL,4/12/11,41.598858
MSFT,7/13/09,18.22415
AAPL,12/3/15,108.384674
AAPL,6/20/14,83.321236
IBM,3/28/14,154.227203
MSFT,4/3/14,36.348003
IBM,1/17/12,139.855988
IBM,1/3/18,148.125549
MSFT,5/13/11,20.36672
AAPL,11/30/18,177.135223
MSFT,3/6/12,26.380005
IBM,12/30/13,150.132507
AAPL,11/9/11,49.468117
AAPL,3/24/10,28.704969
MSFT,4/21/16,52.158989
IBM,6/12/12,152.385361
MSFT,10/14/10,20.284197
AAPL,6/24/09,17.047523
IBM,9/14/10,98.013077
AAPL,4/15/11,40.980633
IBM,5/4/12,159.892914
MSFT,9/20/13,28.629026
AAPL,8/28/09,21.281248
AAPL,8/28/17,157.229446
IBM,8/31/18,141.293671
MSFT,7/29/09,18.671316
AAPL,7/11/18,185.062973
MSFT,4/11/12,25.368608
MSFT,7/20/15,42.986263
AAPL,8/13/09,21.077263
MSFT,5/16/11,19.992422
IBM,10/12/18,135.863022
IBM,7/7/10,96.129494
IBM,8/6/12,155.682892
AAPL,5/17/17,145.731827
MSFT,5/28/09,16.043215
AAPL,7/6/17,138.437958
MSFT,8/25/15,37.321522
MSFT,11/6/18,106.406654
IBM,12/31/09,98.137283
MSFT,3/5/14,33.777687
IBM,2/14/17,163.345901
IBM,12/4/14,135.332016
MSFT,11/17/15,49.178307
MSFT,7/14/17,70.245644
IBM,8/13/14,153.994186
AAPL,12/27/13,72.492508
MSFT,11/20/12,22.807299
MSFT,9/30/15,40.816662
AAPL,8/23/17,155.778564
MSFT,1/16/18,86.158333
AAPL,7/2/18,184.373459
MSFT,1/8/10,24.295214
IBM,4/18/13,164.34935
IBM,7/18/16,141.313843
MSFT,12/15/09,23.788076
IBM,10/29/13,145.893921
IBM,3/18/09,67.95446
IBM,11/7/18,120.419868
MSFT,3/18/13,24.192858
IBM,5/20/13,165.478394
IBM,6/27/17,141.70163
MSFT,9/30/13,29.056845
IBM,7/24/17,133.680283
MSFT,2/24/10,22.792719
AAPL,6/10/16,94.056877
MSFT,9/9/13,27.642418
IBM,5/12/14,156.851913
AAPL,6/30/14,85.17263
AAPL,2/17/12,62.838806
MSFT,7/3/17,65.796173
IBM,10/16/17,135.869965
AAPL,7/6/09,17.346628
AAPL,7/29/13,57.243137
MSFT,1/13/09,15.345632
AAPL,9/5/18,224.25209
MSFT,12/14/18,105.189728
IBM,7/28/15,134.996674
MSFT,6/26/14,37.238167
IBM,8/17/10,97.708801
AAPL,12/13/18,169.566956
MSFT,8/28/14,40.308887
MSFT,8/14/18,107.809334
AAPL,11/17/14,105.44957
MSFT,5/8/17,66.160141
MSFT,11/14/13,33.195351
MSFT,8/29/13,29.292583
MSFT,7/12/18,102.525146
IBM,3/30/16,128.703186
IBM,8/31/11,133.035461
MSFT,5/10/18,95.92971
IBM,8/31/15,125.775658
AAPL,2/23/18,172.204559
MSFT,11/30/16,57.481655
IBM,3/31/17,157.914032
MSFT,10/31/14,42.168056
IBM,12/26/14,133.921341
MSFT,6/11/10,20.520435
IBM,6/22/17,141.381134
AAPL,2/20/18,168.623093
MSFT,5/7/09,15.06107
MSFT,5/15/09,15.76267
AAPL,12/3/09,24.588881
AAPL,3/22/10,28.126791
MSFT,10/28/15,49.780476
MSFT,4/29/14,35.904846
MSFT,4/27/09,15.902989
MSFT,8/7/14,38.585949
AAPL,5/25/10,30.688547
IBM,5/24/11,129.438248
IBM,10/11/17,136.600998
AAPL,12/27/16,112.77739
IBM,1/7/15,127.907516
MSFT,1/10/13,22.59383
AAPL,9/17/15,106.723564
AAPL,3/2/11,44.066765
AAPL,6/11/12,71.480225
MSFT,10/5/09,19.438995
MSFT,9/5/18,107.167267
IBM,8/1/17,133.048462
MSFT,9/30/10,19.689262
AAPL,2/15/17,130.894775
AAPL,9/12/12,84.182106
IBM,9/30/13,148.345215
AAPL,3/31/11,43.614983
IBM,12/8/11,148.853394
MSFT,8/12/11,20.557552
MSFT,1/23/15,42.641899
IBM,9/18/15,122.901039
IBM,5/21/15,146.206329
MSFT,7/22/10,20.664383
MSFT,3/9/17,62.119892
MSFT,7/30/09,18.679163
IBM,11/23/16,145.734787
MSFT,2/25/13,23.564363
IBM,2/16/18,147.403748
AAPL,1/12/11,43.103134
AAPL,10/2/09,23.139679
MSFT,6/26/17,68.074005
IBM,3/19/09,68.479179
IBM,6/2/16,135.691681
AAPL,1/5/10,26.82901
IBM,9/26/18,146.24205
IBM,12/15/14,126.265869
AAPL,7/29/16,99.177032
MSFT,10/6/09,19.809797
IBM,6/1/18,135.460587
IBM,9/13/18,143.676224
IBM,7/19/16,141.06633
AAPL,8/11/10,31.310526
MSFT,7/23/10,20.640396
IBM,2/26/14,149.052521
AAPL,3/30/15,117.363396
MSFT,3/6/15,38.55798
MSFT,4/27/18,93.881966
IBM,5/18/18,137.493225
IBM,8/6/15,132.945068
AAPL,8/5/10,32.750977
IBM,12/28/17,143.966537
AAPL,3/26/13,58.562092
IBM,4/21/14,155.701019
AAPL,10/8/13,61.886795
IBM,3/13/14,148.922943
MSFT,12/16/14,40.816196
AAPL,5/27/09,16.65081
IBM,1/25/13,161.938126
MSFT,12/28/15,51.944996
IBM,6/30/10,93.465118
MSFT,5/6/15,42.126137
MSFT,3/28/12,26.906605
AAPL,8/27/13,62.871181
MSFT,4/28/17,65.699493
MSFT,11/28/18,110.239395
MSFT,7/30/13,27.613726
IBM,9/16/16,137.166763
IBM,6/12/17,142.095352
MSFT,3/26/13,24.244511
MSFT,4/5/13,24.709433
IBM,7/20/09,86.50296
MSFT,1/28/13,23.831966
MSFT,12/24/12,23.106159
IBM,9/17/09,90.966621
MSFT,4/16/10,24.416794
AAPL,4/5/12,79.303146
MSFT,11/3/17,81.642746
MSFT,2/10/16,46.151669
IBM,3/16/12,160.688492
MSFT,8/11/11,20.631264
MSFT,8/5/16,54.57655
IBM,5/19/14,152.315033
MSFT,9/18/17,72.929276
MSFT,11/23/12,23.652643
AAPL,8/9/11,46.806232
IBM,10/11/11,143.165329
IBM,7/16/13,154.518265
IBM,12/13/18,117.938614
AAPL,8/26/10,30.07032
MSFT,1/2/09,15.7405
IBM,1/27/09,67.373619
MSFT,10/3/16,54.40506
IBM,3/9/11,127.228065
AAPL,10/27/11,50.645748
AAPL,12/17/14,101.212715
MSFT,9/13/13,28.838572
MSFT,5/18/17,65.352188
MSFT,7/27/09,18.130005
IBM,8/2/16,141.950317
IBM,3/20/09,68.368347
AAPL,10/7/14,90.95697
AAPL,9/29/16,107.340485
MSFT,4/20/16,51.981327
IBM,10/19/16,134.866409
AAPL,2/25/13,56.233032
AAPL,9/20/12,87.815643
MSFT,8/25/14,40.569347
IBM,7/25/17,133.863419
MSFT,4/4/14,35.337605
AAPL,6/17/09,16.967432
MSFT,10/20/11,22.286242
AAPL,2/23/11,42.877869
IBM,10/13/09,94.802933
MSFT,8/6/18,106.402191
IBM,8/22/18,140.09761
AAPL,6/7/13,56.478687
IBM,7/28/09,87.126999
IBM,9/3/15,124.831589
AAPL,11/4/15,114.293152
IBM,4/22/13,149.021179
MSFT,4/30/09,15.793855
AAPL,3/4/15,119.378723
AAPL,12/23/11,50.475544
IBM,8/9/16,144.23732
MSFT,4/29/11,21.090908
MSFT,4/5/11,20.976994
MSFT,10/24/12,23.629257
MSFT,2/28/18,91.873436
IBM,10/14/11,147.444885
AAPL,11/20/14,107.595749
IBM,12/11/17,145.246933
IBM,2/9/10,92.785126
MSFT,12/17/12,23.140316
AAPL,8/7/15,108.222488
MSFT,7/27/12,25.038662
AAPL,4/25/14,74.469353
IBM,4/4/12,160.719711
MSFT,5/9/14,35.04512
MSFT,10/3/12,25.289238
MSFT,7/29/15,42.409073
MSFT,6/27/18,95.981407
AAPL,4/18/11,41.530033
IBM,5/3/10,97.597206
AAPL,6/17/15,118.72094
IBM,11/18/16,144.30426
MSFT,4/15/09,14.679086
MSFT,5/1/14,35.452824
IBM,9/5/14,156.657013
MSFT,8/25/11,20.250475
MSFT,4/17/09,14.967525
AAPL,1/28/09,11.78885
AAPL,1/26/12,55.644108
IBM,11/16/11,144.999588
IBM,12/13/17,143.845032
MSFT,12/4/15,51.907856
IBM,7/25/12,149.667389
AAPL,12/8/16,107.83387
AAPL,7/21/11,48.468197
MSFT,6/19/18,99.24836
AAPL,3/16/11,41.299767
MSFT,3/20/18,91.246376
MSFT,5/17/18,94.643135
IBM,4/18/18,140.429016
MSFT,1/29/16,51.146557
MSFT,1/30/18,90.439423
AAPL,8/23/12,83.282204
IBM,1/14/15,128.52623
IBM,9/23/10,100.15818
AAPL,6/1/15,121.742584
MSFT,3/22/16,50.559998
MSFT,8/18/10,19.954569
IBM,2/25/16,116.640236
MSFT,1/24/18,89.542252
MSFT,9/16/09,19.880793
IBM,5/11/12,157.570602
AAPL,1/8/10,26.528664
IBM,11/22/13,146.016968
AAPL,12/5/13,73.503349
AAPL,10/17/16,112.478821
AAPL,3/11/16,96.732269
AAPL,12/31/18,156.463837
IBM,10/3/11,134.103363
MSFT,2/26/15,40.105404
IBM,6/1/17,139.797012
IBM,1/20/09,60.258434
IBM,1/4/17,152.284653
AAPL,5/5/16,88.736847
IBM,2/11/16,102.201111
AAPL,12/28/10,40.731594
